166
[D@b1bc7ed	[D@7cd84586	6.775515801836776	5.315147606108267	60.08703735273815
[D@30dae81	[D@1b2c6ec2	6.660958145814911	5.463959472536653	60.772871184394035
[D@4edde6e5	[D@70177ecd	6.5353762551174945	5.595490658880903	61.31138795751542
[D@1e80bfe8	[D@66a29884	6.399013324612385	5.709498206376192	61.706451810229964
[D@4769b07b	[D@cc34f4d	6.254767717761133	5.808568976990883	61.9621050740389
[D@17a7cec2	[D@65b3120a	6.1024210927782745	5.8929218256496245	62.082139336412865
[D@6f539caf	[D@79fc0f2f	5.94173765736443	5.96279306817835	62.070075474417706
[D@50040f0c	[D@2dda6444	5.772511824470614	6.018388814826704	61.92919829819289
[D@5e9f23b4	[D@4783da3f	5.594609463926214	6.0598437220581856	61.662638458445656
[D@378fd1ac	[D@49097b5d	5.410558333439192	6.090115373448009	61.273280199291264
[D@6e2c634b	[D@37a71e93	5.225458862000579	6.115510117219375	60.763316702501015
[D@7e6cbb7a	[D@7c3df479	5.041559731387369	6.139701075780534	60.13412488662334
[D@7106e68e	[D@7eda2dbb	4.858387521704762	6.16316186759532	59.38653893787267
[D@6576fe71	[D@76fb509a	4.675628485709625	6.186206387502797	58.521033308903384
[D@300ffa5d	[D@1f17ae12	4.493143961325503	6.208973468982208	57.53792333872218
[D@4d405ef7	[D@6193b845	4.310989461428048	6.2314078314794825	56.437587733229805
[D@2e817b38	[D@c4437c4	4.129435930227819	6.253238811885908	55.220715421949876
[D@433c675d	[D@3f91beef	3.9489907036901695	6.273959474892651	53.88857640920298
[D@1a6c5a9e	[D@37bba400	3.7704144555216477	6.292809765478671	52.44331200823211
[D@179d3b25	[D@254989ff	3.5947291587746495	6.3087684551461285	50.88823427524409
[D@5d099f62	[D@37f8bb67	3.4232113701198004	6.320559938921748	49.228117724936226
[D@49c2faae	[D@20ad9418	3.2573646249836385	6.32668184964574	47.46945942632817
[D@31cefde0	[D@439f5b3d	3.0988657295507807	6.325458682032028	45.62067760859446
[D@1d56ce6a	[D@5197848c	2.9494823122404505	6.315124195444721	43.692215802012186
[D@17f052a3	[D@2e0fa5d3	2.810963216350577	6.293930892260008	41.69652141616473
[D@5010be6	[D@685f4c2e	2.684909083185036	6.260279344895012	39.647876008768264
[D@7daf6ecc	[D@2e5d6d97	2.5726363281141107	6.212854031231038	37.56206971290851
[D@238e0d81	[D@31221be2	2.4750523052261455	6.150748108951244	35.45593256682582
[D@377dca04	[D@728938a9	2.39256055451773	6.073558041688819	33.34675726979128
[D@21b8d17c	[D@6433a2	2.32501201364859	5.981432417201691	31.25166597647666
[D@5910e440	[D@6267c3bb	2.27171069679289	5.875066290745324	29.186983589211366
[D@533ddba	[D@246b179d	2.2314727702957087	5.75564223097903	27.167678718682396
[D@7a07c5b4	[D@26a1ab54	2.2027285357820365	5.624728464177252	25.20692150600297
[D@3d646c37	[D@41cf53f9	2.1836503671724414	5.484151120425764	23.315788025720906
[D@5a10411	[D@2ef1e4fa	2.1722873937779643	5.335859614371458	21.503119061953328
[D@306a30c7	[D@b81eda8	2.166689897476658	5.181802459830978	19.775521367147576
[D@68de145	[D@27fa135a	2.165011155632231	5.023825332420073	18.137485709617238
[D@46f7f36a	[D@421faab1	2.1655807991525085	4.863597872559053	16.59158889952829
[D@2b71fc7e	[D@5ce65a89	2.1669489491918217	4.7025694856042906	15.138746419406402
[D@25f38edc	[D@1a86f2f1	2.167904554022657	4.541950927223927	13.778486092769867
[D@3eb07fd3	[D@506c589e	2.1674734748572426	4.382716206860969	12.50921954238811
[D@69d0a921	[D@446cdf90	2.164902442567317	4.225618686149525	11.32849521012912
[D@799f7e29	[D@4b85612c	2.1596344042453595	4.071215508876537	10.233223234643901
[D@277050dc	[D@5c29bfd	2.151280037509729	3.9198961868659046	9.21986761422994
[D@7aec35a	[D@67424e82	2.139588628900348	3.771911670290905	8.284605017248055
[D@42110406	[D@531d72ca	2.1244205636595654	3.6274018019046306	7.423452093028857
[D@22d8cfe0	[D@579bb367	2.105722718907257	3.4864199432717964	6.632364570063714
[D@1de0aca6	[D@255316f2	2.083507279829273	3.348954125982324	5.9073120959225776
[D@41906a77	[D@4b9af9a9	2.057834109799251	3.2149447032592273	5.244332861745647
[D@5387f9e0	[D@6e5e91e4	2.0287964312217883	3.0842986248808772	4.639571843839121
[D@2cdf8d8a	[D@30946e09	1.996509537119085	2.956900803830986	4.089306065705387
[D@5cb0d902	[D@46fbb2c1	1.961101984783645	2.8326227859932325	3.5899598481229873
[D@1698c449	[D@5ef04b5	1.922709058556047	2.7113294564616353	3.1381124723964717
[D@5f4da5c3	[D@443b7951	1.8814678589240037	2.5928837968930285	2.730500305230578
[D@14514713	[D@69663380	1.8375139140830685	2.477150396583559	2.364014971502968
[D@5b37e0d2	[D@4459eb14	1.7909788249143737	2.3639977311180838	2.035698873050876
[D@5a2e4553	[D@28c97a5	1.7419888259923706	2.2532996375317134	1.7427390385583408
[D@6659c656	[D@6d5380c2	1.6906639960504826	2.1449360928147705	1.482460075688607
[D@45ff54e6	[D@2328c243	1.63711798803087	2.038793500257715	1.252316805039925
[D@bebdb06	[D@7a4f0f29	1.5814581254047981	1.9347645801730213	1.0498870123602728
[D@45283ce2	[D@2077d4de	1.5237857816369766	1.8327479916878842	0.8728646352543024
[D@7591083d	[D@77a567e1	1.4641969593068442	1.732647761609165	0.7190536092462025
[D@736e9adb	[D@6d21714c	1.4027829985493512	1.6343725759673622	0.5863625259161154
[D@108c4c35	[D@4ccabbaa	1.3396313689676798	1.5378349908608224	0.4728001971237177
[D@4bf558aa	[D@2d38eb89	1.2748264917369394	1.4429505885325016	0.37647217395885946
[D@5fa7e7ff	[D@4629104a	1.2084506007238747	1.349637158903948	0.295578228155307
[D@27f8302d	[D@4d76f3f8	1.1405845517463506	1.257813859458917	0.22841077863245118
[D@2d8e6db6	[D@23ab930d	1.0713086040738415	1.167400429503404	0.17335421608282786
[D@4534b60d	[D@3fa77460	1.0007031616556354	1.0783164817854394	0.1288850581903489
[D@619a5dff	[D@1ed6993a	0.9288494064572945	0.9904808293017509	0.09357285348664846
[D@7e32c033	[D@7ab2bfe1	0.8558298844771618	0.9038109394079792	0.06608173378100446
[D@497470ed	[D@63c12fb0	0.7817289608597516	0.8182224447936455	0.04517250757328384
[D@b1a58a3	[D@6438a396	0.706633198424325	0.7336287849100486	0.02970517581513832
[D@e2144e4	[D@6477463f	0.6306316167273137	0.64994094134105	0.018641747741583004
[D@3d71d552	[D@1cf4f579	0.5538158462278571	0.5670672869748358	0.011049231463346132
[D@18769467	[D@46ee7fe8	0.4762801686949168	0.48491353849145813	0.006102674938574637
[D@7506e922	[D@4ee285c6	0.3981214591748888	0.40338282125978225	0.0030881365187269694
[D@621be5d1	[D@573fd745	0.31943902442318484	0.32237582925925	0.001405471295015559
[D@15327b79	[D@4f2410ac	0.2430703312653381	0.2445399221380153	5.634577489104231E-4
[D@722c41f4	[D@5b80350b	0.17482410624546504	0.1754727601607708	1.9180643175786827E-4
[D@5d6f64b1	[D@32a1bec0	0.11777585426312608	0.11802040079779338	5.1691588510038855E-5
[D@22927a81	[D@78e03bb5	0.07201758390885406	0.07209083487610149	9.72187581282924E-6
[D@5e8c92f4	[D@61e4705b	0.03760905343730426	0.0376243043139547	9.83767108664324E-7
[D@50134894	[D@2957fcb0	0.014584701940023592	0.0145863700456772	2.8012891561957076E-8
[D@1376c05c	[D@51521cc1	0.002960756280856458	0.0029608051729468343	-1.7053025658242404E-13
[D@1b4fb997	[D@deb6432	0.0	0.0	-1.7053025658242404E-13
